,name,height,weight,position,games_played,games_started,min_per,field_goal,field_attmps,field_pct,two_pointer,two_pattamps,two_pct,three_ptrs,three_pattmp,three_pct,free_throws,free_attmps,free_pct,assists,steals,blocks,points,off_reb,def_reb,total_reb,turnovers,drafted,position_Center,position_Forward,position_Guard
18799,Chris McCray,77,192,Guard,103,75,25.5,3.5,7.7,0.463,2.5,4.6,0.55,1.0,3.0,0.463,2.7,3.1,0.8540000000000001,2.6,1.6,0.5,10.8,1.1,2.3,3.4,1.8,1,0,0,1
18823,Chris McCullough,82,220,Forward,16,16,28.1,3.4,7.1,0.478,3.3,7.0,0.473,0.1,0.1,0.478,2.5,4.4,0.563,1.1,1.7,2.1,9.3,2.3,4.6,6.9,2.2,1,0,1,0
18846,K.J. McDaniels,78,200,Forward,94,61,24.3,3.9,8.6,0.45,3.0,5.8,0.516,0.9,2.8,0.45,2.4,3.2,0.767,0.9,0.9,1.9,11.0,1.8,3.0,4.8,1.5,1,0,1,0
18852,Doug McDermott,80,225,Forward,145,145,31.5,7.9,14.3,0.55,6.0,10.2,0.5870000000000001,1.9,4.1,0.55,4.1,4.9,0.831,1.3,0.2,0.1,21.7,1.9,5.6,7.5,2.2,1,0,1,0
18933,Ivan McFarlin,80,240,Forward,132,131,29.4,4.6,7.9,0.584,4.6,7.8,0.585,0.0,0.0,0.584,2.3,3.5,0.6679999999999999,1.2,1.3,1.2,11.6,3.1,4.3,7.4,1.8,1,0,1,0
18938,Mitch McGary,82,255,Forward,47,12,20.6,3.5,5.9,0.588,3.5,5.9,0.5920000000000001,0.0,0.0,0.588,0.8,1.6,0.513,0.8,1.2,0.7,7.8,2.6,4.0,6.6,1.3,1,0,1,0
18950,JaVale McGee,84,237,Forward,66,31,18.7,3.5,6.5,0.542,3.3,5.9,0.563,0.2,0.7,0.542,1.4,2.7,0.514,0.3,0.5,1.8,8.7,1.7,3.0,4.8,1.6,1,0,1,0
19012,Rodney McGruder,76,205,Guard,135,100,27.4,4.2,9.3,0.452,2.8,5.7,0.498,1.4,3.7,0.452,1.9,2.5,0.759,1.4,0.9,0.3,11.7,1.9,3.0,4.8,1.3,1,0,0,1
19014,Dominic McGuire,81,220,Guard,86,59,25.0,3.3,7.2,0.462,3.0,6.0,0.5,0.3,1.1,0.462,1.8,3.2,0.556,2.0,0.6,1.9,8.7,1.7,4.6,6.3,2.4,1,0,0,1
19097,Alfonzo McKinnie,80,215,Forward,96,53,18.9,2.8,5.6,0.506,2.5,4.8,0.532,0.3,0.8,0.506,1.3,2.0,0.622,0.2,0.5,0.5,7.2,1.9,3.3,5.2,1.3,1,0,1,0
19155,Ben McLemore,77,195,Guard,37,36,32.2,5.4,10.8,0.495,3.4,6.1,0.5529999999999999,2.0,4.7,0.495,3.2,3.7,0.87,2.0,1.0,0.7,15.9,1.3,3.9,5.2,2.1,1,0,0,1
19221,Jerel McNeal,75,200,Guard,130,130,30.9,5.6,12.7,0.44,4.3,9.0,0.478,1.3,3.6,0.44,2.8,4.0,0.7170000000000001,3.5,2.2,0.5,15.3,1.3,3.3,4.7,3.4,1,0,0,1
19255,Jordan McRae,77,200,Guard,114,74,27.1,4.4,10.4,0.417,2.8,5.9,0.475,1.6,4.6,0.417,3.1,4.0,0.769,1.8,0.6,0.9,13.3,0.7,2.6,3.3,2.0,1,0,0,1
19256,Jordan McRae,78,200,Forward,28,1,3.2,0.4,0.8,0.478,0.4,0.8,0.478,0.0,0.0,0.478,0.0,0.0,1.0,0.1,0.1,0.1,0.8,0.1,0.3,0.4,0.1,1,0,1,0
19262,Josh McRoberts,82,240,Forward,69,63,29.7,4.0,7.5,0.54,3.9,7.0,0.5589999999999999,0.1,0.5,0.54,2.5,3.8,0.664,2.4,1.2,1.9,10.8,1.9,4.6,6.5,1.9,1,0,1,0
19306,Jodie Meeks,77,208,Guard,81,42,27.7,4.8,10.9,0.436,2.6,5.2,0.491,2.2,5.7,0.436,3.7,4.1,0.89,1.6,1.1,0.1,15.4,0.7,2.4,3.0,1.8,1,0,0,1
19325,Gal Mekel,75,198,Guard,62,29,21.9,2.2,5.7,0.379,1.3,3.0,0.446,0.8,2.7,0.379,1.5,1.9,0.809,2.7,0.4,0.0,6.7,0.4,1.7,2.1,2.0,1,0,0,1
19335,Fab Melo,84,244,Center,63,54,17.3,2.1,3.6,0.5760000000000001,2.1,3.6,0.5760000000000001,0.0,0.0,0.5760000000000001,0.7,1.3,0.5529999999999999,0.5,0.4,1.8,4.9,1.6,2.2,3.8,1.1,1,1,0,0
19376,Pops Mensah-Bonsu,81,240,Forward,112,72,23.8,4.2,7.2,0.584,4.2,7.2,0.584,0.0,0.0,0.584,3.3,5.4,0.608,0.6,0.8,1.3,11.7,2.4,3.6,6.0,1.8,1,0,1,0
19470,Jordan Mickey,80,235,Forward,65,65,33.8,5.6,10.8,0.518,5.6,10.6,0.527,0.0,0.2,0.518,2.9,4.3,0.669,1.2,0.8,3.4,14.0,2.7,6.1,8.8,2.8,1,0,1,0
19481,Khris Middleton,79,217,Forward,87,72,26.0,3.9,9.1,0.431,2.9,5.8,0.494,1.1,3.3,0.431,2.4,3.1,0.768,2.0,1.0,0.2,11.3,1.5,3.0,4.6,2.0,1,0,1,0
19508,Aaron Miles,73,175,Guard,138,137,31.1,2.9,6.9,0.415,2.1,4.7,0.45,0.8,2.2,0.415,2.1,2.7,0.755,6.9,1.9,0.2,8.6,0.5,2.8,3.3,3.0,1,0,0,1
19568,Darius Miller,80,225,Guard,152,82,24.9,2.9,6.5,0.448,1.8,3.5,0.509,1.2,3.0,0.448,1.2,1.5,0.815,1.8,0.8,0.7,8.2,1.0,2.2,3.2,1.4,1,0,0,1
19612,Malcolm Miller,79,210,Forward,112,93,26.0,3.0,6.7,0.445,2.0,4.1,0.491,0.9,2.5,0.445,2.2,2.8,0.765,1.5,0.8,1.3,9.0,0.7,4.0,4.8,1.6,1,0,1,0
19613,Malcolm Miller,78,200,Guard,65,28,27.2,5.0,10.5,0.476,2.4,4.3,0.555,2.6,6.2,0.476,1.5,2.1,0.731,1.0,1.1,0.9,14.2,1.3,4.2,5.6,1.1,1,0,0,1
19624,Mike Miller,74,175,Guard,88,17,11.7,1.0,2.9,0.358,0.7,1.8,0.395,0.3,1.1,0.358,0.5,0.8,0.621,0.4,0.4,0.0,2.9,0.5,0.9,1.4,0.7,1,0,0,1
19634,Quincy Miller,81,210,Forward,37,35,24.4,3.7,8.4,0.447,3.1,6.5,0.475,0.6,1.9,0.447,2.5,3.1,0.816,1.4,0.7,0.6,10.6,1.5,3.5,4.9,1.8,1,0,1,0
19687,Elijah Millsap,78,210,Guard,87,74,27.1,4.4,10.6,0.422,3.9,8.6,0.452,0.6,2.0,0.422,3.3,5.3,0.629,1.4,1.5,0.4,12.8,2.5,5.0,7.5,3.0,1,0,0,1
19689,Paul Millsap,80,245,Forward,92,91,35.2,7.2,12.4,0.5770000000000001,7.1,12.2,0.58,0.1,0.2,0.5770000000000001,4.2,6.8,0.62,0.9,1.3,2.0,18.6,5.5,7.3,12.7,2.4,1,0,1,0
19795,Donovan Mitchell,75,210,Guard,65,38,26.0,4.1,9.8,0.418,2.6,5.2,0.4970000000000001,1.5,4.6,0.418,2.0,2.5,0.7879999999999999,2.2,1.5,0.3,11.7,1.1,3.0,4.1,1.3,1,0,0,1
19796,Donovan Mitchell,80,215,Forward,34,0,10.1,0.9,1.9,0.4920000000000001,0.5,0.9,0.5670000000000001,0.4,1.0,0.4920000000000001,0.3,0.4,0.733,0.2,0.3,0.2,2.6,0.4,1.6,2.0,0.6,1,0,1,0
19849,Tony Mitchell,71,175,Guard,119,85,26.5,3.5,9.1,0.383,1.7,4.5,0.373,1.8,4.6,0.383,2.0,2.4,0.815,2.6,1.4,0.2,10.8,0.6,2.1,2.6,2.1,1,0,0,1
19850,Tony Mitchell,78,210,Forward,89,71,28.6,5.1,10.4,0.493,4.4,7.9,0.556,0.8,2.6,0.493,1.6,2.6,0.63,1.2,1.4,1.0,12.7,2.3,4.4,6.7,1.4,1,0,1,0
19851,Tony Mitchell,80,235,Forward,55,51,31.1,4.7,9.6,0.49,3.8,7.0,0.545,0.9,2.6,0.49,3.5,4.9,0.7020000000000001,1.1,0.9,2.9,13.7,2.5,6.8,9.3,2.6,1,0,1,0
19937,Malik Monk,75,200,Guard,38,37,32.1,6.6,14.7,0.45,3.9,7.8,0.4970000000000001,2.7,6.9,0.45,3.9,4.7,0.8220000000000001,2.3,0.9,0.5,19.8,0.3,2.2,2.5,2.0,1,0,0,1
19948,Greg Monroe,83,247,Center,65,65,32.6,5.3,9.8,0.5429999999999999,5.2,9.3,0.5579999999999999,0.1,0.5,0.5429999999999999,3.7,5.5,0.677,3.2,1.5,1.5,14.5,2.1,6.1,8.2,2.9,1,1,0,0
20075,E'Twaun Moore,76,191,Guard,140,135,32.3,5.6,12.7,0.44,3.8,8.1,0.473,1.7,4.6,0.44,2.4,3.3,0.7290000000000001,2.9,1.2,0.4,15.3,1.1,3.3,4.4,2.1,1,0,0,1
20195,Eric Moreland,82,218,Forward,89,58,25.0,2.7,5.0,0.535,2.6,4.7,0.546,0.1,0.3,0.535,1.8,3.3,0.531,1.3,0.8,2.1,7.2,2.4,6.2,8.6,1.8,1,0,1,0
20285,Darius Morris,76,190,Guard,67,53,29.8,3.8,8.0,0.469,3.4,6.5,0.528,0.3,1.5,0.469,2.0,2.9,0.695,4.8,0.8,0.1,9.9,0.7,2.3,2.9,2.3,1,0,0,1
20299,Marcus Morris,81,235,Forward,109,90,24.0,4.7,8.4,0.555,4.3,7.3,0.585,0.4,1.1,0.555,2.9,4.3,0.66,1.3,0.9,0.4,12.6,2.4,3.8,6.2,1.6,1,0,1,0
20300,Markieff Morris,82,245,Center,109,43,19.3,3.1,5.7,0.5529999999999999,2.8,4.8,0.579,0.3,0.9,0.5529999999999999,1.9,2.9,0.653,1.2,0.6,0.9,8.5,2.0,4.1,6.1,1.6,1,1,0,0
20303,Monte Morris,74,170,Guard,140,121,33.8,4.5,9.5,0.476,3.5,6.7,0.517,1.1,2.9,0.476,2.0,2.6,0.78,5.5,1.6,0.3,12.2,0.8,2.9,3.7,1.2,1,0,0,1
20306,Randolph Morris,82,266,Center,89,79,23.8,4.7,8.1,0.578,4.7,8.1,0.578,0.0,0.0,0.578,3.2,4.9,0.6609999999999999,0.8,0.8,1.4,12.6,1.8,4.2,6.0,1.6,1,1,0,0
20319,Adam Morrison,80,205,Forward,95,62,30.6,7.0,14.0,0.503,5.7,10.3,0.551,1.3,3.7,0.503,4.2,5.5,0.7609999999999999,2.0,0.7,0.4,19.7,1.3,3.8,5.1,1.7,1,0,1,0
20334,Anthony Morrow,77,210,Guard,123,70,23.6,3.8,8.8,0.4370000000000001,1.7,3.8,0.458,2.1,5.0,0.4370000000000001,1.6,1.8,0.867,1.0,0.8,0.2,11.4,1.2,2.0,3.3,1.1,1,0,0,1
20410,Johnathan Motley,81,230,Forward,102,77,24.3,4.7,9.0,0.519,4.6,8.6,0.535,0.1,0.5,0.519,2.5,3.9,0.654,1.3,0.4,1.2,12.0,2.7,3.7,6.4,2.0,1,0,1,0
20422,Arnett Moultrie,83,249,Forward,100,97,30.2,4.4,8.6,0.511,4.1,7.7,0.539,0.3,1.0,0.511,2.3,3.4,0.6759999999999999,1.0,1.0,0.9,11.4,3.0,5.4,8.4,2.1,1,0,1,0
20474,Shabazz Muhammad,78,225,Guard,32,30,30.8,6.3,14.3,0.443,5.1,10.9,0.463,1.3,3.3,0.443,4.0,5.6,0.711,0.8,0.7,0.1,17.9,2.7,2.5,5.2,1.6,1,0,0,1
20519,Xavier Munford,74,180,Guard,61,61,35.5,5.8,14.5,0.398,3.6,8.1,0.448,2.1,6.4,0.398,3.5,4.9,0.71,2.2,1.1,0.4,17.1,0.5,3.0,3.4,2.7,1,0,0,1
20558,Erik Murphy,82,238,Forward,136,67,18.3,2.9,5.7,0.514,1.9,3.3,0.5720000000000001,1.1,2.4,0.514,0.8,1.1,0.757,0.7,0.4,0.6,7.7,1.2,2.6,3.7,1.0,1,0,1,0
20562,Kevin Murphy,79,185,Guard,128,109,29.0,5.5,12.5,0.443,4.0,8.4,0.476,1.5,4.0,0.443,3.3,4.4,0.7340000000000001,1.9,0.8,0.2,15.8,0.8,3.3,4.2,3.0,1,0,0,1
20587,Dejounte Murray,77,170,Guard,34,34,33.5,5.9,14.3,0.416,4.9,10.8,0.457,1.0,3.5,0.416,3.2,4.9,0.6629999999999999,4.4,1.8,0.3,16.1,1.4,4.6,6.0,3.2,1,0,0,1
20595,Jamal Murray,77,207,Guard,36,36,35.2,6.8,14.9,0.454,3.6,7.3,0.502,3.1,7.7,0.454,3.3,4.2,0.7829999999999999,2.2,1.0,0.3,20.0,1.5,3.7,5.2,2.3,1,0,0,1
20613,Toure' Murry,77,199,Guard,139,130,28.8,3.7,9.2,0.405,2.8,6.1,0.454,1.0,3.1,0.405,2.6,3.5,0.763,3.1,1.3,0.3,11.1,1.1,3.4,4.5,2.4,1,0,0,1
20616,Mike Muscala,83,234,Forward,133,118,28.7,5.4,10.8,0.501,5.3,10.3,0.51,0.2,0.5,0.501,4.3,5.2,0.8190000000000001,1.6,0.4,2.0,15.3,2.3,6.0,8.2,1.6,1,0,1,0
20670,Hamady N'Diaye,84,235,Center,124,85,22.1,2.2,4.0,0.539,2.2,4.0,0.542,0.0,0.0,0.539,1.5,2.5,0.5920000000000001,0.4,0.4,2.9,5.8,1.8,3.7,5.5,1.4,1,1,0,0
20686,Abdel Nader,78,230,Forward,117,82,24.3,3.7,9.5,0.391,2.6,5.9,0.443,1.1,3.6,0.391,1.8,2.5,0.731,1.1,0.8,0.6,10.3,0.9,3.4,4.3,2.3,1,0,1,0
20708,Larry Nance,80,235,Forward,123,89,29.5,4.1,8.0,0.521,3.9,7.0,0.551,0.3,1.0,0.521,2.7,3.5,0.7709999999999999,1.4,1.1,1.1,11.3,1.5,5.1,6.6,1.6,1,0,1,0
20715,Shabazz Napier,73,180,Guard,143,98,32.3,4.2,10.1,0.411,2.3,5.3,0.444,1.8,4.8,0.411,3.6,4.4,0.813,4.5,1.8,0.2,13.7,0.7,3.3,4.0,2.4,1,0,0,1
20778,Maurice Ndour,81,200,Forward,66,60,32.3,5.2,10.5,0.498,4.6,8.8,0.52,0.7,1.8,0.498,3.6,4.8,0.757,1.6,0.8,1.9,14.8,1.9,5.7,7.6,2.7,1,0,1,0
20791,Gary Neal,76,210,Guard,106,92,34.1,7.0,16.3,0.4270000000000001,4.1,8.3,0.4920000000000001,2.9,8.0,0.4270000000000001,4.9,5.9,0.8270000000000001,2.6,1.2,0.1,21.7,0.8,3.1,3.9,2.5,1,0,0,1
20864,DeMarcus Nelson,76,200,Guard,124,74,26.2,3.8,8.2,0.466,2.8,5.5,0.511,1.0,2.7,0.466,2.1,3.7,0.586,1.8,1.2,0.3,10.8,1.4,3.5,4.9,2.1,1,0,0,1
20876,Jameer Nelson,72,190,Guard,125,125,34.5,5.6,12.4,0.454,3.8,7.4,0.514,1.8,5.0,0.454,3.7,4.7,0.7859999999999999,5.7,2.0,0.1,16.8,1.0,3.6,4.6,3.0,1,0,0,1
21017,Georges Niang,80,230,Forward,138,126,29.8,6.2,12.3,0.5,4.8,8.7,0.5529999999999999,1.4,3.6,0.5,2.5,3.2,0.763,3.1,0.7,0.5,16.1,1.2,4.0,5.2,2.3,1,0,1,0
21038,Demetris Nichols,80,216,Forward,123,93,25.8,3.8,9.0,0.423,2.2,4.4,0.493,1.7,4.7,0.423,1.6,2.1,0.752,1.1,1.0,0.8,10.9,1.2,3.0,4.1,1.5,1,0,1,0
21052,Andrew Nicholson,81,240,Forward,123,118,29.9,6.6,11.4,0.575,6.3,10.8,0.586,0.2,0.6,0.575,3.7,5.1,0.72,0.7,0.5,2.0,17.1,2.2,5.0,7.2,2.4,1,0,1,0
21137,Joakim Noah,83,232,Center,108,78,21.1,3.8,6.2,0.616,3.8,6.2,0.617,0.0,0.0,0.616,2.9,4.2,0.684,1.7,0.9,1.7,10.5,2.0,4.4,6.4,1.8,1,1,0,0
21150,David Noel,74,205,Guard,26,3,11.3,1.3,2.7,0.507,1.0,1.7,0.556,0.4,0.9,0.507,0.6,0.9,0.667,0.9,0.7,0.1,3.7,0.3,1.2,1.5,1.3,1,0,0,1
21151,David Noel,78,230,Guard,127,51,23.2,2.7,5.2,0.532,2.2,3.7,0.6,0.5,1.4,0.532,0.9,1.6,0.5870000000000001,1.9,1.1,0.5,6.9,1.6,2.7,4.3,1.7,1,0,0,1
21156,Nerlens Noel,82,228,Forward,24,24,31.9,4.1,6.9,0.59,4.1,6.9,0.59,0.0,0.0,0.59,2.3,4.3,0.529,1.6,2.1,4.4,10.5,2.7,6.8,9.5,1.9,1,0,1,0
21242,Steve Novak,82,220,Forward,126,89,27.0,3.8,8.4,0.456,1.0,2.3,0.443,2.8,6.1,0.456,1.9,2.1,0.931,1.0,0.5,0.1,12.4,1.0,3.2,4.2,1.1,1,0,1,0
21278,James Nunnally,79,205,Forward,123,93,29.4,4.5,9.8,0.465,3.0,5.8,0.517,1.5,3.9,0.465,3.1,4.0,0.784,2.0,0.6,0.2,13.7,1.0,4.2,5.1,2.2,1,0,1,0
21295,David Nwaba,76,200,Guard,88,77,26.0,4.2,9.0,0.473,4.2,8.7,0.483,0.0,0.3,0.473,3.4,5.2,0.65,2.0,1.1,0.6,11.9,1.9,3.4,5.3,1.6,1,0,0,1
21350,J.J. O'Brien,79,215,Forward,127,125,29.0,3.3,6.9,0.471,3.1,6.3,0.4920000000000001,0.1,0.6,0.471,1.4,2.3,0.601,1.6,0.9,0.3,8.1,2.2,2.7,4.9,1.5,1,0,1,0
21357,Johnny O'Bryant,81,256,Forward,91,78,27.1,4.9,10.5,0.467,4.8,10.2,0.474,0.1,0.3,0.467,2.8,4.6,0.619,1.3,0.5,0.8,12.7,3.0,4.7,7.7,2.9,1,0,1,0
21359,Patrick O'Bryant,84,260,Center,52,47,24.3,4.6,8.4,0.5539999999999999,4.6,8.4,0.5539999999999999,0.0,0.0,0.5539999999999999,2.4,3.4,0.687,0.7,0.9,2.8,11.6,2.6,5.3,7.8,1.9,1,1,0,0
21382,Royce O'Neale,78,215,Forward,134,101,30.3,3.1,6.4,0.477,2.0,3.7,0.5329999999999999,1.1,2.7,0.477,2.2,3.0,0.7509999999999999,3.0,1.2,0.3,9.5,1.5,4.1,5.6,1.9,1,0,1,0
21393,Kyle O'Quinn,82,240,Center,129,98,27.5,4.7,8.6,0.5529999999999999,4.3,7.0,0.62,0.4,1.6,0.5529999999999999,2.6,3.8,0.685,0.9,0.5,2.2,12.5,2.6,5.9,8.5,2.0,1,1,0,0
21438,Daniel Ochefu,83,245,Forward,141,110,21.7,2.9,4.8,0.6,2.9,4.7,0.604,0.0,0.0,0.6,1.5,2.4,0.622,1.3,0.8,1.3,7.2,2.1,4.5,6.6,1.6,1,0,1,0
21453,Greg Oden,84,250,Center,32,31,28.9,5.9,9.6,0.616,5.9,9.6,0.616,0.0,0.0,0.616,3.8,6.1,0.628,0.7,0.6,3.3,15.7,3.5,6.0,9.6,2.0,1,1,0,0
21536,Semi Ojeleye,80,230,Forward,58,35,23.1,3.8,8.0,0.479,2.4,4.6,0.526,1.4,3.4,0.479,3.2,4.1,0.785,1.0,0.4,0.3,12.3,1.6,3.1,4.6,0.9,1,0,1,0
21545,Emeka Okafor,82,252,Center,103,103,31.8,5.7,9.7,0.59,5.7,9.7,0.59,0.0,0.0,0.59,2.4,4.3,0.564,0.8,0.9,4.3,13.8,3.4,7.2,10.6,2.0,1,1,0,0
21546,Emeka Okafor,79,210,Forward,52,11,12.9,1.1,2.5,0.431,1.1,2.5,0.431,0.0,0.0,0.431,0.8,1.4,0.5479999999999999,0.1,0.4,0.4,2.9,1.3,2.1,3.4,1.1,1,0,1,0
21549,Jahlil Okafor,83,270,Center,38,38,30.1,7.3,11.1,0.664,7.3,11.1,0.664,0.0,0.0,0.664,2.6,5.1,0.51,1.3,0.8,1.4,17.3,3.5,4.9,8.5,2.5,1,1,0,0
21602,Victor Oladipo,77,214,Guard,104,75,24.6,3.9,7.3,0.5379999999999999,3.4,5.9,0.585,0.5,1.4,0.5379999999999999,2.5,3.5,0.716,1.7,1.5,0.5,10.7,2.0,3.2,5.2,2.0,1,0,0,1
21694,Kelly Olynyk,84,238,Forward,101,31,17.2,3.3,5.6,0.594,3.1,4.9,0.634,0.2,0.7,0.594,2.0,2.8,0.7090000000000001,1.1,0.5,0.5,8.9,1.5,3.1,4.6,1.4,1,0,1,0
21715,Arinze Onuaku,81,261,Center,134,103,22.8,4.0,6.2,0.648,4.0,6.2,0.648,0.0,0.0,0.648,1.1,2.9,0.395,0.5,0.7,1.1,9.2,2.4,3.6,6.0,1.4,1,1,0,0
21716,Chinanu Onuaku,82,230,Forward,66,55,21.0,2.8,4.5,0.619,2.8,4.4,0.621,0.0,0.0,0.619,0.7,1.3,0.547,1.1,0.8,1.6,6.2,2.4,4.0,6.4,1.7,1,0,1,0
21774,Daniel Orton,83,255,Forward,38,0,13.2,1.3,2.4,0.527,1.3,2.3,0.539,0.0,0.1,0.527,0.9,1.7,0.524,0.4,0.6,1.4,3.4,1.2,2.1,3.3,1.0,1,0,1,0
21840,Kelly Oubre,79,200,Guard,36,27,21.0,3.1,6.9,0.444,2.1,4.3,0.4970000000000001,0.9,2.6,0.444,2.2,3.1,0.718,0.8,1.1,0.4,9.3,1.1,3.8,5.0,1.2,1,0,0,1
21859,Andre Owens,76,200,Guard,117,89,30.2,4.4,11.5,0.385,2.3,5.3,0.438,2.1,6.2,0.385,2.2,3.1,0.737,2.2,1.0,0.1,13.2,0.9,3.2,4.2,2.1,1,0,0,1
21860,Andre Owens,76,200,Guard,55,52,28.3,5.5,11.6,0.473,4.7,9.1,0.514,0.8,2.5,0.473,2.7,4.2,0.642,2.9,1.5,0.5,14.4,1.8,3.2,5.0,3.1,1,0,0,1
21862,Chris Owens,77,210,Forward,32,5,8.5,0.8,2.5,0.333,0.6,1.7,0.34,0.3,0.9,0.333,0.3,0.5,0.647,0.2,0.1,0.1,2.3,0.6,0.8,1.3,0.6,1,0,1,0
21872,Larry Owens,79,210,Forward,66,48,29.0,4.3,7.9,0.545,3.9,6.7,0.58,0.4,1.2,0.545,1.8,3.2,0.569,2.8,1.6,1.1,10.9,2.7,5.0,7.7,2.3,1,0,1,0
21873,Larry Owens,80,260,Center,59,18,15.4,2.3,4.7,0.498,2.3,4.7,0.502,0.0,0.0,0.498,1.0,2.0,0.4920000000000001,0.3,0.4,0.5,5.7,1.2,2.6,3.7,1.4,1,1,0,0
21943,Marcus Paige,73,175,Guard,141,139,32.4,4.3,10.5,0.407,2.1,4.8,0.446,2.1,5.7,0.407,2.5,3.0,0.848,4.3,1.4,0.2,13.3,0.4,2.4,2.8,1.9,1,0,0,1
22019,Jannero Pargo,73,175,Guard,60,37,25.5,5.0,10.9,0.455,2.2,4.3,0.5,2.8,6.6,0.455,1.7,2.0,0.82,2.8,1.6,0.0,14.4,0.6,1.7,2.2,2.1,1,0,0,1
22020,Jeremy Pargo,74,220,Guard,134,103,28.7,3.4,7.3,0.465,2.9,5.5,0.515,0.6,1.8,0.465,1.9,2.7,0.7040000000000001,4.4,1.3,0.1,9.3,0.5,2.9,3.4,2.7,1,0,0,1
22057,Jabari Parker,80,235,Forward,35,35,30.7,6.7,14.3,0.473,5.7,11.2,0.504,1.1,3.0,0.473,4.6,6.1,0.748,1.2,1.1,1.2,19.1,3.0,5.7,8.7,2.3,1,0,1,0
22085,Smush Parker,76,190,Guard,28,26,35.0,5.5,12.6,0.433,3.4,6.4,0.536,2.0,6.2,0.433,3.6,4.9,0.73,4.5,2.3,0.3,16.5,1.3,3.1,4.4,4.4,1,0,0,1
22090,Tony Parker,81,260,Forward,136,69,18.3,3.4,6.0,0.555,3.4,6.0,0.555,0.0,0.0,0.555,1.6,3.1,0.516,0.3,0.4,0.7,8.3,2.0,3.1,5.1,1.2,1,0,1,0
22128,Chandler Parsons,81,215,Forward,142,81,27.9,3.7,7.8,0.477,2.6,4.6,0.575,1.1,3.2,0.477,1.7,2.8,0.611,2.4,0.9,0.3,10.2,1.9,4.1,6.0,1.6,1,0,1,0
22188,Lamar Patterson,77,225,Guard,149,106,24.3,3.2,7.4,0.435,2.1,4.3,0.483,1.1,3.1,0.435,1.9,2.6,0.723,2.9,1.0,0.3,9.5,1.2,2.8,3.9,1.6,1,0,0,1
22191,Patrick Patterson,81,235,Forward,97,97,34.0,6.4,10.9,0.585,6.1,10.1,0.604,0.2,0.8,0.585,3.2,4.3,0.7340000000000001,1.5,0.7,1.6,16.1,2.9,5.3,8.2,1.6,1,0,1,0
22220,Brandon Paul,76,200,Guard,138,87,26.6,3.8,9.8,0.384,2.2,5.1,0.439,1.5,4.7,0.384,2.9,4.0,0.7240000000000001,2.2,1.1,0.5,12.0,0.8,3.0,3.8,2.3,1,0,0,1
22224,Chris Paul,72,175,Guard,63,62,33.5,4.4,9.3,0.472,3.0,6.4,0.473,1.4,2.9,0.472,4.9,5.8,0.838,6.3,2.5,0.2,15.0,0.7,3.2,3.9,2.7,1,0,0,1
22252,Adreian Payne,82,245,Center,138,94,20.0,3.2,6.2,0.526,2.8,5.1,0.551,0.4,1.1,0.526,2.0,2.7,0.755,0.6,0.6,1.0,8.9,1.5,3.8,5.3,1.4,1,1,0,0
22255,Cameron Payne,74,180,Guard,69,69,32.4,6.3,14.6,0.4320000000000001,4.0,8.3,0.487,2.3,6.3,0.4320000000000001,3.7,4.7,0.7809999999999999,5.7,1.8,0.5,18.5,0.4,3.2,3.7,2.9,1,0,0,1
22278,Elfrid Payton,75,180,Guard,100,78,31.6,5.0,10.3,0.485,4.7,9.2,0.512,0.3,1.1,0.485,3.9,6.5,0.611,4.9,2.0,0.5,14.3,1.5,3.6,5.1,3.4,1,0,0,1
22279,Gary Payton,75,175,Guard,63,62,35.3,5.8,12.0,0.485,5.0,9.4,0.535,0.8,2.6,0.485,2.3,3.5,0.652,4.1,2.8,0.8,14.7,2.2,5.4,7.7,2.1,1,0,0,1
22397,Desmond Penigar,79,245,Forward,64,60,27.9,6.2,12.9,0.478,5.3,10.5,0.511,0.8,2.5,0.478,3.3,4.6,0.7070000000000001,0.5,0.6,0.5,16.4,2.0,4.8,6.8,1.8,1,0,1,0
22469,London Perrantes,74,189,Guard,138,134,32.1,2.9,7.1,0.405,1.3,3.4,0.4,1.5,3.7,0.405,1.6,2.0,0.812,4.1,0.9,0.1,8.9,0.3,2.4,2.7,1.5,1,0,0,1
22534,Alec Peters,81,225,Forward,134,134,31.7,5.9,12.1,0.487,3.7,6.9,0.539,2.2,5.2,0.487,3.6,4.2,0.846,1.5,0.8,0.3,17.5,2.0,5.5,7.4,1.9,1,0,1,0
22790,Kevinn Pinkney,82,245,Forward,110,81,23.6,3.1,6.1,0.515,3.1,5.8,0.529,0.0,0.2,0.515,2.0,2.9,0.708,0.8,0.7,0.8,8.3,2.0,3.7,5.7,1.0,1,0,1,0
22827,Dexter Pittman,82,290,Center,134,59,12.2,2.5,4.0,0.623,2.5,4.0,0.623,0.0,0.0,0.623,1.6,2.6,0.601,0.3,0.2,0.9,6.6,2.0,1.9,3.9,1.1,1,1,0,0
22872,Marshall Plumlee,84,255,Center,124,36,14.3,1.3,1.9,0.665,1.2,1.9,0.664,0.0,0.0,0.665,0.9,1.7,0.555,0.5,0.4,0.8,3.4,1.6,2.2,3.8,0.5,1,1,0,0
22873,Mason Plumlee,82,235,Forward,141,99,25.9,3.7,6.5,0.574,3.7,6.4,0.578,0.0,0.1,0.574,2.4,4.0,0.583,1.5,0.8,1.4,9.8,2.4,5.4,7.7,2.0,1,0,1,0
